id,sleep_hours,work_hours,screen_time,physical_activity,social_interaction,stress_level,diet_quality,smoking,risk_level
4536,5.7,4.5,4.7,3,1,4.0,Unhealthy,No,Medium
4537,7.4,9.7,5.8,5,1,5.0,Unhealthy,No,Medium
4538,6.4,6.2,6.6,5,2,9.0,Healthy,Yes,High
4539,6.6,4.5,2.1,3,3,9.0,Healthy,Yes,High
4540,8.5,5.2,2.8,5,4,2.0,Unhealthy,No,Low
4541,4.9,10.0,7.8,0,1,2.0,Healthy,Yes,Low
4542,10.9,13.1,4.7,5,5,9.0,Healthy,No,High
4543,3.4,9.1,4.8,4,5,6.0,Unhealthy,No,Medium
4544,5.8,9.6,6.3,4,0,8.0,Healthy,Yes,High
4545,7.7,12.5,5.2,0,3,8.0,Healthy,No,High
4546,8.2,4.4,6.8,2,3,8.0,Unhealthy,no,High
4547,6.8,10.6,5.9,1,0,5.0,Healthy,No,Medium
4548,6.9,9.0,6.4,2,4,10.0,Unhealthy,No,High
4549,7.8,10.7,4.6,4,4,,Healthy,No,Medium
4550,6.5,7.5,6.4,0,2,3.0,Healthy,No,Low
4551,9.8,6.5,8.2,1,0,4.0,Unhealthy,No,Medium
4552,8.7,9.4,4.9,3,0,8.0,Unhealthy,No,High
4553,8.7,13.9,7.8,5,5,4.0,Unhealthy,No,Medium
4554,5.1,11.6,5.9,4,0,8.0,Unhealthy,No,High
4555,6.8,7.5,7.5,1,2,8.0,Unhealthy,No,High
4556,6.4,5.0,6.3,1,1,1.0,Healthy,No,Low
4557,5.0,4.0,5.9,2,4,9.0,Healthy,Yes,High
4558,7.7,12.9,6.7,3,2,3.0,Unhealthy,No,Low
4559,5.9,6.1,8.4,2,2,6.0,Unhealthy,No,Medium
4560,8.3,8.0,6.5,2,5,3.0,Unhealthy,Yes,Low
4561,4.9,13.0,7.0,2,2,9.0,Healthy,Yes,High
4562,10.4,4.2,5.3,2,5,1.0,Healthy,Yes,Low
4563,5.2,13.5,9.1,4,5,7.0,Unhealthy,Yes,High
4564,7.4,8.2,7.3,3,0,5.0,Healthy,Yes,Medium
4565,8.6,5.6,6.2,2,2,3.0,Healthy,Yes,Low
4566,5.9,8.3,5.8,4,1,7.0,Healthy,No,High
4567,8.7,6.8,8.0,5,3,1.0,Unhealthy,No,Low
4568,4.5,10.3,4.8,4,2,6.0,Unhealthy,Yes,Medium
4569,9.9,7.1,2.4,1,5,7.0,Unhealthy,no,High
4570,7.0,3.3,6.1,1,1,9.0,Unhealthy,Yes,High
4571,5.8,8.3,8.4,0,5,9.0,Healthy,Yes,High
4572,6.4,4.9,9.2,4,0,7.0,Healthy,Yes,High
4573,,9.6,5.8,0,3,5.0,Unhealthy,No,Medium
4574,5.8,5.4,,4,4,7.0,Healthy,No,High
4575,5.5,7.5,7.0,2,4,1.0,Unhealthy,Yes,Low
4576,6.6,9.5,5.5,2,0,7.0,Unhealthy,Yes,High
4577,4.6,8.4,7.0,0,0,10.0,Unhealthy,Yes,High
4578,10.6,9.8,5.8,2,4,4.0,Healthy,Yes,Medium
4579,5.9,11.0,8.0,2,0,2.0,Unhealthy,No,Low
4580,8.7,5.5,7.4,1,4,6.0,Healthy,Yes,Medium
4581,7.4,8.8,7.6,2,0,,Healthy,No,High
4582,5.0,-1.0,5.6,1,4,7.0,Unhealthy,No,High
4583,7.0,9.7,9.9,3,1,8.0,Healthy,No,High
4584,8.6,8.1,7.0,4,0,5.0,Unhealthy,No,Medium
4585,6.6,6.0,6.5,1,4,10.0,Unhealthy,No,High
4586,9.4,9.9,4.5,5,0,10.0,Unhealthy,No,High
4587,9.0,12.5,5.8,5,4,8.0,Healthy,No,High
4588,8.8,7.6,6.2,1,4,4.0,healthy,No,Medium
4589,6.1,6.2,4.4,1,5,10.0,Unhealthy,No,High
4590,4.8,9.5,5.4,5,5,1.0,Healthy,No,Low
4591,5.8,5.0,5.7,4,3,8.0,Healthy,Yes,High
4592,7.4,7.0,6.1,4,0,4.0,Healthy,Yes,Medium
4593,8.1,12.7,2.5,4,1,5.0,Healthy,No,Medium
4594,2.7,9.2,5.7,5,2,4.0,Healthy,Yes,Medium
4595,7.0,3.4,5.2,2,2,7.0,Unhealthy,Yes,High
4596,7.3,3.6,6.0,1,5,10.0,Unhealthy,Yes,High
4597,6.4,9.5,8.1,4,0,3.0,Healthy,Yes,Low
4598,9.6,11.6,10.1,3,5,2.0,Healthy,No,Low
4599,7.8,4.1,7.4,5,4,10.0,Healthy,No,High
4600,9.6,10.3,3.5,4,4,2.0,Healthy,No,Low
4601,6.6,13.0,5.3,0,1,7.0,Healthy,Yes,High
4602,8.9,14.7,7.2,0,0,10.0,Healthy,Yes,High
4603,10.3,10.0,7.0,1,2,6.0,Healthy,Yes,Medium
4604,9.6,10.5,8.0,1,1,2.0,Unhealthy,No,Low
4605,4.8,2.6,5.8,1,0,8.0,Healthy,No,High
4606,6.5,15.3,5.3,2,0,6.0,Healthy,Yes,Medium
4607,6.3,7.3,9.5,5,5,8.0,Unhealthy,No,High
4608,8.0,6.2,6.1,0,5,6.0,Healthy,No,Medium
4609,8.4,8.2,4.0,0,0,4.0,Healthy,Yes,Medium
4610,5.3,13.5,9.0,1,3,8.0,Unhealthy,Yes,High
4611,7.1,15.6,3.0,5,1,4.0,Unhealthy,No,Medium
4612,3.0,9.4,-1.0,0,0,6.0,Healthy,Yes,Medium
4613,9.9,12.0,7.5,0,5,5.0,Healthy,No,Medium
4614,6.0,9.1,7.8,2,1,4.0,Unhealthy,No,Medium
4615,7.1,5.9,6.8,3,2,7.0,Unhealthy,No,High
4616,6.4,13.4,3.4,1,0,8.0,Unhealthy,Yes,High
4617,9.3,7.1,5.9,3,4,6.0,Healthy,Yes,Medium
4618,1.3,13.6,5.4,3,0,1.0,Healthy,Yes,Low
4619,7.0,12.9,4.9,2,0,7.0,Unhealthy,No,High
4620,6.8,10.8,8.8,0,1,4.0,Unhealthy,Yes,Medium
4621,6.1,14.5,3.9,1,1,2.0,Unhealthy,Yes,Low
4622,10.5,15.7,6.6,4,5,3.0,Healthy,no,Low
4623,5.2,8.5,8.4,3,3,10.0,Unhealthy,No,High
4624,8.5,6.6,6.8,5,0,4.0,Healthy,No,Medium
4625,7.7,3.4,8.5,3,5,7.0,Healthy,Yes,High
4626,9.5,15.7,7.1,2,2,9.0,Unhealthy,Yes,High
4627,5.7,7.7,6.9,3,1,10.0,Healthy,No,High
4628,5.5,12.4,,3,3,6.0,Healthy,Yes,Medium
4629,9.2,6.8,7.2,3,4,10.0,Healthy,No,High
4630,7.9,13.6,,2,4,5.0,Unhealthy,No,Medium
4631,3.9,6.9,20.0,0,3,9.0,Unhealthy,Yes,High
4632,5.9,5.4,20.0,5,5,8.0,Unhealthy,Yes,High
4633,7.8,8.4,8.3,3,4,8.0,Healthy,Yes,High
4634,,7.4,6.5,1,0,8.0,Healthy,No,High
4635,5.6,10.8,4.9,5,1,8.0,Unhealthy,No,High
4636,1.2,8.8,2.9,3,2,8.0,Unhealthy,Yes,High
4637,8.0,10.9,6.2,3,4,10.0,Healthy,No,High
4638,4.6,8.1,3.3,1,0,10.0,Healthy,Yes,High
4639,3.0,7.0,3.0,2,5,7.0,Healthy,No,High
4640,1.3,7.2,6.0,4,1,2.0,Unhealthy,Yes,Low
4641,8.6,15.1,4.5,1,0,2.0,Unhealthy,Yes,Low
4642,7.3,9.7,6.7,4,0,5.0,Unhealthy,No,Medium
4643,6.5,3.0,5.7,0,5,6.0,Healthy,Yes,Medium
4644,9.8,7.4,4.8,0,1,9.0,Unhealthy,Yes,High
4645,8.3,9.3,2.6,3,4,1.0,Healthy,Yes,Low
4646,10.2,14.5,4.3,5,4,7.0,Unhealthy,Yes,High
4647,4.2,12.1,4.4,3,0,7.0,Healthy,No,High
4648,6.9,6.2,3.5,2,3,8.0,Healthy,Yes,High
4649,3.8,16.3,5.3,4,4,1.0,Healthy,No,Low
4650,6.5,8.9,3.7,0,0,10.0,Healthy,Yes,High
4651,6.5,12.7,5.7,0,5,4.0,Healthy,Yes,Medium
4652,8.3,5.5,6.5,3,2,10.0,Unhealthy,Yes,High
4653,7.1,1.8,4.3,3,2,5.0,Unhealthy,Yes,Medium
4654,8.2,4.8,6.9,2,3,2.0,Unhealthy,Yes,Low
4655,8.4,-0.8,3.3,3,5,2.0,Unhealthy,No,Low
4656,11.3,15.3,3.8,5,0,4.0,Unhealthy,Yes,Medium
4657,6.4,9.6,5.8,3,2,3.0,Healthy,No,Low
4658,5.1,6.2,7.4,5,5,7.0,Unhealthy,Yes,High
4659,7.5,10.4,7.7,5,4,7.0,Unhealthy,No,High
4660,5.4,9.6,9.2,2,0,2.0,Healthy,No,Low
4661,10.0,10.9,5.2,3,3,5.0,Unhealthy,Yes,Medium
4662,6.4,12.6,5.7,5,3,5.0,Unhealthy,Yes,Medium
4663,5.9,8.1,3.9,5,4,8.0,Healthy,Yes,High
4664,6.1,6.4,3.5,3,2,8.0,Healthy,Yes,High
4665,8.4,11.5,6.5,3,5,4.0,Healthy,No,Medium
4666,6.7,11.4,4.4,4,2,10.0,Unhealthy,Yes,High
4667,5.7,9.3,8.5,0,3,1.0,Unhealthy,Yes,Low
4668,10.3,15.5,3.1,1,1,6.0,Healthy,No,Medium
4669,5.3,7.7,7.0,0,5,7.0,Unhealthy,No,High
4670,7.1,6.3,4.0,4,5,1.0,Unhealthy,No,Low
4671,8.3,10.3,4.4,1,5,8.0,Unhealthy,No,High
4672,3.7,7.0,7.1,0,3,9.0,Healthy,Yes,High
4673,8.0,10.5,4.6,2,5,8.0,Unhealthy,No,High
4674,4.9,6.5,5.0,4,3,3.0,Healthy,No,Low
4675,8.6,7.8,4.4,2,0,9.0,Unhealthy,No,High
4676,5.1,14.7,9.6,2,4,10.0,Unhealthy,No,High
4677,8.4,7.8,4.8,0,0,3.0,Healthy,No,Low
4678,9.2,6.6,6.1,5,3,4.0,Healthy,No,Medium
4679,8.7,12.5,5.6,1,0,6.0,Healthy,Yes,Medium
4680,7.5,5.8,6.4,5,2,7.0,Healthy,No,High
4681,6.5,6.9,4.8,3,3,8.0,Unhealthy,Yes,High
4682,5.8,10.7,5.6,3,2,7.0,Unhealthy,Yes,High
4683,9.9,11.8,6.8,4,2,3.0,Unhealthy,No,Low
4684,5.6,12.7,4.3,2,4,2.0,Unhealthy,No,Low
4685,4.9,6.8,8.2,4,2,2.0,Healthy,Yes,Low
4686,8.3,10.8,8.4,0,0,9.0,Healthy,No,High
4687,5.4,7.6,7.2,2,0,7.0,Unhealthy,Yes,High
4688,,7.2,6.1,3,5,7.0,Unhealthy,Yes,High
4689,4.1,12.6,,0,1,5.0,Healthy,No,Medium
4690,6.0,7.4,6.8,0,4,6.0,Unhealthy,Yes,Medium
4691,6.8,9.8,5.2,5,5,7.0,Unhealthy,Yes,High
4692,7.5,9.5,5.5,4,5,9.0,Healthy,No,High
4693,8.9,5.8,2.2,4,5,10.0,Healthy,No,High
4694,8.1,11.9,7.0,5,1,4.0,Healthy,No,Medium
4695,6.6,10.7,3.1,1,2,6.0,Healthy,No,Medium
4696,6.6,3.0,6.2,3,5,1.0,Unhealthy,No,Low
4697,8.0,9.8,7.8,3,3,7.0,Unhealthy,Yes,High
4698,9.5,6.7,5.1,4,0,4.0,Unhealthy,No,Medium
4699,7.3,12.3,8.4,3,3,2.0,Unhealthy,No,Low
4700,6.1,4.7,4.5,3,1,4.0,Unhealthy,No,Medium
4701,5.0,7.9,7.2,0,5,8.0,Unhealthy,Yes,High
4702,4.1,10.1,3.4,5,1,,Healthy,Yes,Low
4703,8.3,9.2,8.1,5,0,1.0,Healthy,No,Low
4704,8.2,11.3,7.8,2,5,1.0,Unhealthy,Yes,Low
4705,8.2,4.4,6.9,2,1,7.0,Healthy,Yes,High
4706,6.7,14.0,5.2,1,3,7.0,Healthy,Yes,High
4707,9.8,10.6,3.2,2,1,4.0,Healthy,Yes,Medium
4708,6.0,13.1,5.2,5,3,5.0,Healthy,Yes,Medium
4709,8.9,11.6,8.2,3,5,5.0,Healthy,Yes,Medium
4710,6.9,9.0,6.3,5,2,7.0,Healthy,No,High
4711,5.8,5.1,2.9,0,5,3.0,Healthy,No,Low
4712,8.2,7.3,3.8,5,4,5.0,Healthy,No,Medium
4713,7.8,13.8,8.5,2,0,7.0,Healthy,Yes,High
4714,7.7,13.2,7.0,3,1,7.0,Healthy,No,High
4715,7.2,7.1,3.5,5,5,9.0,Healthy,no,High
4716,6.9,0.5,2.5,3,0,4.0,Healthy,No,Medium
4717,11.8,8.4,4.7,4,1,1.0,Unhealthy,No,Low
4718,9.4,8.1,2.3,5,2,5.0,Unhealthy,No,Medium
4719,8.4,8.3,5.7,4,3,4.0,Unhealthy,Yes,Medium
4720,7.2,10.6,10.9,2,0,3.0,Healthy,No,Low
4721,9.0,11.6,2.8,4,2,7.0,Healthy,No,High
4722,8.0,12.0,5.6,3,2,9.0,Unhealthy,Yes,High
4723,7.1,10.3,8.6,3,4,4.0,Unhealthy,Yes,Medium
4724,6.4,3.6,7.5,4,2,6.0,Unhealthy,Yes,Medium
4725,6.8,8.0,5.7,0,4,1.0,Unhealthy,No,Low
4726,0.7,15.9,5.7,4,2,1.0,Healthy,No,Low
4727,7.4,10.1,3.7,0,3,3.0,Unhealthy,No,Low
4728,6.0,10.1,5.5,4,2,5.0,Healthy,No,Medium
4729,10.2,10.1,6.5,3,5,6.0,Unhealthy,Yes,Medium
4730,7.0,10.2,8.2,5,3,9.0,Healthy,Yes,High
4731,4.6,1.9,4.8,3,1,9.0,Unhealthy,Yes,High
4732,6.9,8.3,5.6,4,2,10.0,Healthy,Yes,High
4733,4.9,8.9,4.1,1,2,1.0,Unhealthy,No,Low
4734,7.9,12.8,6.5,0,1,2.0,Unhealthy,No,Low
4735,7.6,9.1,7.6,1,4,8.0,Unhealthy,Yes,High
4736,8.9,4.1,7.3,3,3,5.0,Unhealthy,Yes,Medium
4737,5.4,10.3,3.7,0,1,3.0,Unhealthy,Yes,Low
4738,7.1,6.6,6.3,5,1,9.0,Unhealthy,Yes,High
4739,4.3,5.3,4.6,4,5,2.0,Unhealthy,Yes,Low
4740,8.4,6.5,8.0,0,0,7.0,Healthy,No,High
4741,8.0,10.6,5.7,0,1,10.0,Unhealthy,Yes,High
4742,8.0,12.8,3.0,2,4,8.0,Unhealthy,Yes,High
4743,7.0,10.4,5.6,5,4,2.0,Healthy,No,Low
4744,7.8,10.9,6.9,0,4,1.0,Healthy,No,Low
4745,10.2,10.4,6.5,5,3,3.0,Healthy,Yes,Low
4746,6.4,9.3,5.0,3,3,,Healthy,No,High
4747,7.3,11.1,4.8,5,2,4.0,Unhealthy,No,Medium
4748,4.8,1.7,4.0,1,1,5.0,Unhealthy,No,Medium
4749,5.3,9.3,5.2,1,5,9.0,Healthy,Yes,High
4750,7.2,5.9,4.3,5,4,,Healthy,No,Medium
4751,9.2,12.5,7.9,4,1,9.0,Unhealthy,Yes,High
4752,6.5,8.6,4.2,2,2,,Unhealthy,No,Medium
4753,6.5,9.1,6.2,1,2,7.0,Unhealthy,Yes,High
4754,6.2,4.5,6.1,1,4,8.0,Healthy,Yes,High
4755,5.9,12.1,7.9,0,1,10.0,Healthy,No,High
4756,7.6,10.9,8.2,5,2,10.0,Healthy,No,High
4757,4.0,10.7,7.4,3,0,,Unhealthy,No,Low
4758,,6.6,6.7,5,3,9.0,Healthy,Yes,High
4759,5.7,6.7,3.9,5,1,2.0,Healthy,Yes,Low
4760,8.4,9.7,3.9,3,4,3.0,Unhealthy,No,Low
4761,4.5,6.9,4.3,4,2,1.0,Healthy,No,Low
4762,8.3,10.3,7.5,3,2,10.0,Unhealthy,No,High
4763,8.3,2.5,6.1,1,2,3.0,Unhealthy,Yes,Low
4764,40.0,7.5,7.7,0,3,2.0,Unhealthy,Yes,Low
4765,5.0,14.4,8.0,3,1,7.0,Healthy,No,High
4766,7.5,10.3,4.5,2,2,7.0,healthy,Yes,High
4767,4.6,9.5,6.1,2,5,6.0,Unhealthy,No,Medium
4768,6.5,15.0,6.0,2,3,10.0,Unhealthy,No,High
4769,9.1,2.0,5.3,3,0,4.0,Unhealthy,Yes,Medium
4770,8.6,6.6,4.9,0,1,3.0,Unhealthy,No,Low
4771,7.0,7.8,8.4,3,4,7.0,Healthy,No,High
4772,5.1,11.6,6.1,1,1,3.0,Healthy,No,Low
4773,,11.6,6.0,3,2,9.0,Healthy,No,High
4774,7.0,6.4,4.4,5,4,10.0,Unhealthy,No,High
4775,2.4,12.0,7.4,2,5,8.0,Unhealthy,Yes,High
4776,8.6,7.8,4.0,2,1,7.0,Healthy,No,High
4777,7.0,12.6,6.9,5,4,2.0,Unhealthy,No,Low
4778,9.4,5.9,7.0,0,1,10.0,Healthy,Yes,High
4779,4.8,8.6,5.2,4,5,3.0,Unhealthy,No,Low
4780,0.6,7.5,6.6,2,0,8.0,Unhealthy,Yes,High
4781,7.6,12.2,6.4,2,0,3.0,Healthy,No,Low
4782,7.6,7.4,5.9,4,0,8.0,Healthy,Yes,High
4783,3.6,8.9,6.0,3,1,4.0,Healthy,Yes,Medium
4784,5.0,10.5,6.1,2,4,5.0,Unhealthy,Yes,Medium
4785,12.5,10.6,6.3,0,0,9.0,Unhealthy,No,High
4786,6.4,11.7,6.1,3,3,10.0,Unhealthy,Yes,High
4787,8.5,9.6,3.8,3,3,2.0,Unhealthy,Yes,Low
4788,5.7,7.7,5.7,2,0,3.0,Healthy,Yes,Low
4789,2.8,8.0,6.5,3,0,1.0,Unhealthy,Yes,Low
4790,6.7,9.1,6.2,3,2,8.0,Unhealthy,Yes,High
4791,6.5,9.7,7.9,0,3,9.0,Healthy,No,High
4792,6.2,8.6,7.2,3,3,10.0,Healthy,Yes,High
4793,6.8,9.1,4.3,5,0,9.0,Healthy,No,High
4794,7.5,4.4,5.7,2,5,3.0,Unhealthy,Yes,Low
4795,6.7,11.0,,2,2,5.0,Unhealthy,Yes,Medium
4796,4.5,9.5,6.0,5,4,9.0,Unhealthy,No,High
4797,8.0,12.0,6.0,5,2,5.0,Healthy,No,Medium
4798,,9.0,7.2,5,2,1.0,Healthy,No,Low
4799,2.9,3.8,6.4,4,3,1.0,Unhealthy,No,Low
4800,8.5,7.9,8.5,1,0,4.0,Unhealthy,No,Medium
4801,8.0,8.4,6.5,4,0,7.0,Unhealthy,No,High
4802,6.9,11.2,4.3,0,0,7.0,Unhealthy,Yes,High
4803,4.2,2.8,5.1,0,2,7.0,Unhealthy,No,High
4804,5.6,9.1,7.2,2,2,6.0,Healthy,No,Medium
4805,6.5,10.5,2.8,1,5,1.0,Unhealthy,No,Low
4806,3.8,7.0,3.3,4,1,3.0,Healthy,Yes,Low
4807,5.5,9.2,6.0,1,4,5.0,Unhealthy,No,Medium
4808,8.3,7.1,7.9,2,1,4.0,Unhealthy,Yes,Medium
4809,9.9,6.8,8.6,3,5,4.0,Healthy,Yes,Medium
4810,6.2,7.8,5.6,2,4,9.0,Unhealthy,No,High
4811,8.5,6.9,8.1,2,1,7.0,Unhealthy,no,High
4812,3.2,11.1,6.1,1,1,9.0,Healthy,No,High
4813,8.3,6.8,2.9,0,1,7.0,Unhealthy,Yes,High
4814,5.4,6.3,6.0,3,1,10.0,Healthy,No,High
4815,7.6,14.3,4.8,3,2,3.0,Healthy,No,Low
4816,6.5,11.9,7.8,0,4,10.0,healthy,Yes,High
4817,9.6,3.4,5.9,1,5,4.0,Unhealthy,Yes,Medium
4818,5.3,6.7,3.4,1,1,9.0,Healthy,No,High
4819,8.3,9.7,3.0,0,1,1.0,Healthy,No,Low
4820,6.4,10.0,6.0,4,5,3.0,Unhealthy,Yes,Low
4821,6.7,4.5,1.2,1,0,4.0,Healthy,Yes,Medium
4822,6.6,12.5,5.0,0,2,4.0,Healthy,No,Medium
4823,5.3,11.5,6.5,4,3,7.0,Healthy,Yes,High
4824,,10.4,3.9,2,0,4.0,Healthy,Yes,Medium
4825,6.9,13.1,8.0,3,5,10.0,Unhealthy,Yes,High
4826,7.5,10.4,8.4,0,3,8.0,Unhealthy,No,High
4827,7.2,10.3,4.0,1,1,1.0,Unhealthy,No,Low
4828,8.6,13.7,5.4,3,4,3.0,Healthy,No,Low
4829,8.8,12.3,8.0,4,3,10.0,Unhealthy,No,High
4830,4.9,6.5,6.0,3,3,,Healthy,No,High
4831,8.7,10.9,3.2,5,3,6.0,Healthy,No,Medium
4832,4.6,7.0,5.7,0,4,3.0,Unhealthy,Yes,Low
4833,8.2,10.5,4.3,2,0,8.0,Healthy,No,High
4834,8.2,10.4,8.2,4,2,7.0,Healthy,Yes,High
4835,3.2,4.8,7.2,4,4,5.0,Unhealthy,Yes,Medium
4836,,8.6,5.4,4,0,2.0,Unhealthy,No,Low
4837,6.1,9.8,6.3,3,1,5.0,Healthy,Yes,Medium
4838,5.5,7.7,3.4,2,0,9.0,Unhealthy,Yes,High
4839,9.7,9.9,4.5,0,3,5.0,Unhealthy,Yes,Medium
4840,5.7,11.4,9.1,0,0,3.0,Healthy,Yes,Low
4841,5.4,8.9,6.1,3,0,7.0,Unhealthy,No,High
4842,7.2,9.7,7.9,5,1,3.0,Healthy,Yes,Low
4843,8.4,13.2,6.5,0,1,8.0,Healthy,No,High
4844,6.7,10.4,8.6,0,0,5.0,Unhealthy,Yes,Medium
4845,9.3,9.6,2.0,2,4,5.0,Healthy,No,Medium
4846,8.1,6.1,5.6,3,1,6.0,Healthy,No,Medium
4847,2.6,11.0,9.3,3,3,10.0,Unhealthy,No,High
4848,5.9,10.0,7.9,4,4,6.0,Healthy,No,Medium
4849,5.9,12.9,8.7,0,5,3.0,Healthy,Yes,Low
4850,8.0,9.1,6.0,1,0,7.0,Unhealthy,Yes,High
4851,1.8,3.6,4.9,5,5,9.0,Unhealthy,Yes,High
4852,12.1,3.9,3.9,2,3,1.0,Unhealthy,Yes,Low
4853,8.1,11.2,3.8,2,3,4.0,Unhealthy,Yes,Medium
4854,7.3,7.3,7.6,5,4,4.0,Healthy,Yes,Medium
4855,,10.3,7.0,5,0,1.0,Healthy,No,Low
4856,11.7,9.3,5.9,1,3,6.0,Healthy,No,Medium
4857,8.7,8.5,7.0,4,5,2.0,Healthy,Yes,Low
4858,8.9,8.7,6.3,1,5,6.0,Unhealthy,no,Medium
4859,7.3,6.4,7.9,5,1,1.0,Healthy,Yes,Low
4860,6.7,9.0,7.9,5,1,10.0,Healthy,No,High
4861,6.0,7.2,3.9,1,4,5.0,Unhealthy,Yes,Medium
4862,5.3,7.9,6.5,4,1,6.0,Healthy,Yes,Medium
4863,5.6,8.0,2.7,1,2,10.0,Healthy,Yes,High
4864,4.3,8.3,6.3,4,0,2.0,Healthy,Yes,Low
4865,6.8,11.8,7.2,5,3,1.0,Healthy,Yes,Low
4866,3.6,8.6,3.4,5,3,7.0,Unhealthy,Yes,High
4867,7.4,12.1,5.2,5,4,1.0,Healthy,Yes,Low
4868,6.9,13.6,6.0,0,4,7.0,Healthy,No,High
4869,7.3,11.6,6.5,4,3,1.0,Unhealthy,Yes,Low
4870,6.0,10.6,5.4,5,1,9.0,Healthy,No,High
4871,13.2,10.0,3.7,3,4,5.0,Unhealthy,Yes,Medium
4872,9.7,11.6,5.9,3,2,6.0,Unhealthy,Yes,Medium
4873,4.5,9.3,2.7,1,4,7.0,Healthy,No,High
4874,7.5,12.0,5.5,3,1,1.0,Unhealthy,No,Low
4875,5.8,10.8,5.1,4,0,8.0,Healthy,Yes,High
4876,5.0,7.9,5.7,0,2,6.0,Healthy,No,Medium
4877,4.3,11.7,4.9,4,4,2.0,Healthy,No,Low
4878,7.9,9.3,3.0,2,0,1.0,Unhealthy,Yes,Low
4879,5.6,8.7,5.3,1,0,1.0,Healthy,No,Low
4880,8.9,7.6,7.9,5,5,4.0,Unhealthy,No,Medium
4881,9.0,9.5,8.5,0,3,3.0,Healthy,Yes,Low
4882,9.7,12.0,10.9,1,1,6.0,Unhealthy,Yes,Medium
4883,5.3,11.7,9.4,2,3,10.0,Healthy,Yes,High
4884,8.0,10.1,3.6,3,5,8.0,Unhealthy,No,High
4885,8.3,10.8,5.2,2,1,1.0,Unhealthy,Yes,Low
4886,6.1,12.8,6.0,3,5,7.0,Healthy,Yes,High
4887,5.5,8.6,5.8,1,0,8.0,Unhealthy,No,High
4888,10.2,5.7,6.1,1,4,5.0,Unhealthy,Yes,Medium
4889,7.5,12.9,10.8,5,1,8.0,Unhealthy,No,High
4890,8.3,7.4,3.8,5,1,1.0,Unhealthy,No,Low
4891,5.4,6.9,4.6,1,0,2.0,Healthy,no,Low
4892,4.6,3.6,9.3,5,2,4.0,Unhealthy,No,Medium
4893,5.9,10.7,4.8,4,0,1.0,Unhealthy,No,Low
4894,6.8,4.1,6.8,0,5,5.0,Unhealthy,No,Medium
4895,4.9,6.7,8.1,4,0,10.0,Unhealthy,No,High
4896,7.0,10.8,,2,1,3.0,Healthy,Yes,Low
4897,3.6,11.2,6.4,0,0,2.0,Healthy,No,Low
4898,4.8,7.0,7.9,1,3,7.0,Unhealthy,Yes,High
4899,8.3,8.6,4.2,1,0,2.0,Unhealthy,No,Low
4900,8.2,6.4,5.0,1,4,9.0,Unhealthy,Yes,High
4901,6.2,7.4,7.1,3,0,6.0,Healthy,No,Medium
4902,5.0,9.8,1.9,2,0,8.0,Unhealthy,Yes,High
4903,4.9,7.5,8.8,4,4,3.0,Healthy,Yes,Low
4904,6.3,8.3,6.6,5,2,5.0,Unhealthy,No,Medium
4905,8.3,4.6,6.3,2,2,3.0,Unhealthy,Yes,Low
4906,8.9,12.4,2.7,3,2,9.0,Unhealthy,No,High
4907,6.0,10.5,3.4,3,3,1.0,Unhealthy,No,Low
4908,4.7,11.4,5.2,2,4,8.0,Healthy,No,High
4909,7.5,12.9,7.6,3,3,6.0,Healthy,Yes,Medium
4910,5.4,6.5,1.8,5,3,7.0,Unhealthy,Yes,High
4911,6.0,7.9,7.6,0,5,2.0,Unhealthy,No,Low
4912,9.7,3.3,5.3,1,3,7.0,Healthy,Yes,High
4913,8.7,18.4,5.6,4,4,1.0,healthy,No,Low
4914,7.3,8.6,6.5,3,1,7.0,Unhealthy,Yes,High
4915,4.5,12.1,6.5,4,1,8.0,Unhealthy,No,High
4916,7.4,5.3,4.6,1,2,,Unhealthy,No,Low
4917,9.1,12.0,7.2,5,3,10.0,Unhealthy,No,High
4918,6.2,14.6,1.4,2,2,2.0,healthy,Yes,Low
4919,9.7,8.8,5.1,5,3,3.0,Healthy,Yes,Low
4920,9.6,6.0,,1,2,10.0,Healthy,Yes,High
4921,10.3,8.6,5.3,4,0,4.0,Healthy,No,Medium
4922,7.6,2.3,2.3,0,4,8.0,Healthy,Yes,High
4923,8.2,8.9,7.5,2,3,3.0,Healthy,Yes,Low
4924,9.8,11.5,3.5,3,5,6.0,Unhealthy,Yes,Medium
4925,7.9,8.9,5.9,0,3,10.0,Unhealthy,Yes,High
4926,6.0,8.1,6.3,1,3,8.0,Unhealthy,Yes,High
4927,6.1,10.6,6.0,4,4,10.0,Unhealthy,No,High
4928,7.5,10.8,8.3,4,0,2.0,Healthy,Yes,Low
4929,4.4,4.0,5.9,4,1,4.0,Unhealthy,Yes,Medium
4930,6.7,9.3,6.9,1,4,1.0,Unhealthy,No,Low
4931,9.2,16.3,5.9,2,0,8.0,Healthy,No,High
4932,2.6,5.0,7.2,3,2,1.0,Healthy,No,Low
4933,10.1,8.7,8.8,0,3,9.0,Healthy,Yes,High
4934,9.2,14.8,6.3,1,3,6.0,Healthy,No,Medium
4935,40.0,12.3,7.6,4,1,3.0,Healthy,Yes,Low
4936,8.1,7.5,8.9,3,2,8.0,Healthy,No,High
4937,7.0,9.6,8.7,4,0,2.0,Healthy,Yes,Low
4938,9.5,9.0,5.2,1,2,3.0,Healthy,No,Low
